Мдт;Материал;Краткий текст материала;Длинный текст материала;Создано;Создал;ПслднИзм;Изменил;ВидМ;ГруппаМтр;БЕИ
400;000000001300496054;Подшипник 42212 ГОСТ8328, ГОСТ520;Подшипник 42212 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496073;Подшипник 6404 SKF;Подшипник 6404 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496087;Подшипник GE60ES-2RS ZKL;Подшипник GE60ES-2RS ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496092;Подшипник 8420 ГОСТ7872, ГОСТ520;Подшипник 8420 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496094;Подшипник 81210 T2 NTN;Подшипник 81210 T2 NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496095;Подшипник 22222 MBC3/W33 (30-3522Н) MPZ;Подшипник 22222 MBC3/W33 (30-3522Н) MPZ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496096;Подшипник 6318 ZZ NTN;Подшипник 6318 ZZ NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496098;Подшипник UC 212 TIMKEN;Подшипник UC 212 TIMKEN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496101;Подшипник 65х70х20 RKB;Подшипник 65х70х20 RKB;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496108;Подшипник 6302 2Z SKF;Подшипник 6302 2Z SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496109;Подшипник 6210 RSR SKF;Подшипник 6210 RSR SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496113;Подшипник 10-16 0400/0-08030 IMO;Подшипник 10-16 0400/0-08030 IMO;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496114;Подшипник 3540Н ГОСТ5721, ГОСТ520;Подшипник 3540Н ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;02.04.2025;RFCGWESBMOS;ZZAP;N13040000;ШТ
400;000000001300496116;Подшипник 21318 SKF;Подшипник 21318 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496117;Подшипник WS22212-E1-XL-2RSR FAG;Подшипник WS22212-E1-XL-2RSR FAG;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496120;Подшипник 62313 ГОСТ8328, ГОСТ520;Подшипник 62313 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496123;Подшипник 8326 ГОСТ7872, ГОСТ520;Подшипник 8326 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496126;Подшипник 6206 LLUCM/5K NTN;Подшипник 6206 LLUCM/5K NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496127;Подшипник NUTR206X/3AS NTN;Подшипник NUTR206X/3AS NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496129;Подшипник W6206-2RS1 SKF;Подшипник W6206-2RS1 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496132;Подшипник 6012 EE SNR;Подшипник 6012 EE SNR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496135;Подшипник 6202 ZZCM NSK;Подшипник 6202 ZZCM NSK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496142;Подшипник 180307 ГОСТ8882, ГОСТ520;Подшипник 180307 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496152;Подшипник 4-РИК 4075 ГОСТ26290, ГОСТ520;Подшипник 4-РИК 4075 ГОСТ26290, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496153;Подшипник 6218 SKF;Подшипник 6218 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496158;Подшипник 22226 KMB/W33 MPZ;Подшипник 22226 KMB/W33 MPZ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496159;Подшипник 6213J Z-C3 SKF;Подшипник 6213J Z-C3 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496163;Подшипник 32224 SKF;Подшипник 32224 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496164;Подшипник 22224 MAC3/W33 MPZ;Подшипник 22224 MAC3/W33 MPZ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496177;Подшипник 10332980ЛМ ГОСТ8328, ГОСТ520;Подшипник 10332980ЛМ ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496178;Подшипник 51176 SKF;Подшипник 51176 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496182;Подшипник 6308 ZZ NSK;Подшипник 6308 ZZ NSK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496183;Подшипник 3564Н ГОСТ5721, ГОСТ520;Подшипник 3564Н ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496184;Подшипник 42326 ГОСТ8328, ГОСТ520;Подшипник 42326 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496189;Подшипник 6021 NTN;Подшипник 6021 NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496190;Подшипник 7608А ГОСТ27365, ГОСТ520;Подшипник 7608А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496191;Подшипник 32318Л ГОСТ8328, ГОСТ520;Подшипник 32318Л ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496207;Подшипник NUP308 E-XL-M1 FAG;Подшипник NUP308 E-XL-M1 FAG;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496219;Подшипник 22319 C3/W33 (30-53619Н) MPZ;Подшипник 22319 C3/W33 (30-53619Н) MPZ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496221;Подшипник 8316 ГОСТ7872, ГОСТ520;Подшипник 8316 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496227;Подшипник JP13049A/JP13010 TIMKEN;Подшипник JP13049A/JP13010 TIMKEN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496228;Подшипник 70678/800М ГОСТ520;Подшипник 70678/800М ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496229;Подшипник 4.091-201.052.000 WINKEL;Подшипник 4.091-201.052.000 WINKEL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496234;Подшипник 8324 ГОСТ7872, ГОСТ520;Подшипник 8324 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496235;Подшипник PWTR 3580 -2RS Schaeffler;Подшипник PWTR 3580 -2RS Schaeffler;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496242;Подшипник 80306 ГОСТ7242, ГОСТ520;Подшипник 80306 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496243;Подшипник 6-320 ГОСТ8338, ГОСТ520;Подшипник 6-320 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496244;Подшипник 7000108 ГОСТ8338, ГОСТ520;Подшипник 7000108 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496245;Подшипник NU2212 ZKL;Подшипник NU2212 ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496253;Подшипник 6312 2Z ZKL;Подшипник 6312 2Z ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496254;Подшипник 6209 ZZC3/5K NTN;Подшипник 6209 ZZC3/5K NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496266;Подшипник RKS.060.20.0544 PRS;Подшипник RKS.060.20.0544 PRS;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496267;Подшипник 22215 ACMBW33 MPZ;Подшипник 22215 ACMBW33 MPZ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496268;Подшипник ШС20 ГОСТ3635;Подшипник ШС20 ГОСТ3635;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496271;Подшипник NU 1044 ML SKF;Подшипник NU 1044 ML SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496273;Подшипник 6203 2RS SKF;Подшипник 6203 2RS SKF;03.07.2024;SIN-MLE;01.04.2025;RFCGWESBMOS;ZZAP;N13010000;ШТ
400;000000001300496274;Подшипник 180207 ГОСТ8882, ГОСТ520;Подшипник 180207 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496275;Подшипник 180612 ГОСТ8882, ГОСТ520;Подшипник 180612 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496279;Подшипник 941/25 ГОСТ4060, ГОСТ520;Подшипник 941/25 ГОСТ4060, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496281;Подшипник SL182924-B-XL-C3 INA;Подшипник SL182924-B-XL-C3 INA;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496285;Подшипник 7206 B-2RS-TN MTK;Подшипник 7206 B-2RS-TN MTK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496288;Подшипник 5-3182118К ГОСТ7634, ГОСТ520;Подшипник 5-3182118К ГОСТ7634, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496292;Подшипник 3738 ГОСТ520;Подшипник 3738 ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496293;Подшипник 2314КМ ГОСТ8328, ГОСТ520;Подшипник 2314КМ ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496294;Подшипник 6-312А ГОСТ8338, ГОСТ520;Подшипник 6-312А ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496295;Подшипник 2007118А ГОСТ27365, ГОСТ520;Подшипник 2007118А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496301;Подшипник 53512Н ГОСТ24696, ГОСТ520;Подшипник 53512Н ГОСТ24696, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496308;Подшипник 3614Н ГОСТ5721, ГОСТ520;Подшипник 3614Н ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496309;Подшипник 6311 2Z-C3 ZKL;Подшипник 6311 2Z-C3 ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496312;Подшипник 6209 2RS ZKL;Подшипник 6209 2RS ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496321;Подшипник 32207 ГОСТ8328, ГОСТ520;Подшипник 32207 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496322;Подшипник 60301 ГОСТ7242, ГОСТ520;Подшипник 60301 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496323;Подшипник 4-РИК 4075Л ГОСТ26290, ГОСТ520;Подшипник 4-РИК 4075Л ГОСТ26290, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496327;Подш. 6-180204 АС17 ГОСТ7242, ГОСТ520;Подшипник 6-180204 АС17 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496328;Подшипник 6206 2Z URB;Подшипник 6206 2Z URB;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496332;Подшипник 180308 ГОСТ8882, ГОСТ520;Подшипник 180308 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496333;Подшипник 6-60206А ГОСТ7242, ГОСТ520;Подшипник 6-60206А ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496334;Подшипник 6-7314А ГОСТ27365, ГОСТ520;Подшипник 6-7314А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496335;Подшипник 60208 ГОСТ7242, ГОСТ520;Подшипник 60208 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496336;Подшипник 202 ГОСТ8338, ГОСТ520;Подшипник 202 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496337;Подшипник 36206 ГОСТ831, ГОСТ520;Подшипник 36206 ГОСТ831, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496338;Подшипник 180310 ГОСТ8882, ГОСТ520;Подшипник 180310 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496339;Подшипник BBE20UU SNR;Подшипник BBE20UU SNR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496343;Подшипник 6204 2Z-C3 EBF;Подшипник 6204 2Z-C3 EBF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496344;Подшипник 305А ГОСТ8338, ГОСТ520;Подшипник 305А ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496345;Подшипник 3630 ГОСТ5721, ГОСТ520;Подшипник 3630 ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496346;Подшипник 80201 ГОСТ7242, ГОСТ520;Подшипник 80201 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;05.03.2025;RFCGWESBMOS;ZZAP;N13040000;ШТ
400;000000001300496347;Подшипник 6-7614А ГОСТ27365, ГОСТ520;Подшипник 6-7614А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496348;Подшипник 13525Л ГОСТ8545, ГОСТ520;Подшипник 13525Л ГОСТ8545, ГОСТ520;03.07.2024;SIN-MLE;15.05.2025;RFCGWESBMOS;ZZAP;N13040000;ШТ
400;000000001300496350;Подшипник 6-115А ГОСТ8338, ГОСТ520;Подшипник 6-115А ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496351;Подшипник 6007 LLU/5K NTN;Подшипник 6007 LLU/5K NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496354;Подшипник 3528 ГОСТ5721, ГОСТ520;Подшипник 3528 ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496361;Подшипник 411 ГОСТ8338, ГОСТ520;Подшипник 411 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496362;Подшипник 22234 EM/W33 SNR;Подшипник 22234 EM/W33 SNR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496373;Подшипник 6307 2RS-C3 ITS;Подшипник 6307 2RS-C3 ITS;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496375;Подшипник 33213 A ZKL;Подшипник 33213 A ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496380;Подшипник 8313 ГОСТ7872, ГОСТ520;Подшипник 8313 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496381;Подшипник 7313А ГОСТ27365, ГОСТ520;Подшипник 7313А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496388;Подшипник 6305 2RS MTK;Подшипник 6305 2RS MTK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496389;Подшипник NNF 5024 ADA2LSV+WRE 180 RKB;Подшипник NNF 5024 ADA2LSV+WRE 180 RKB;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496395;Подшипник 97741 ГОСТ520;Подшипник 97741 ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496403;Подшипник 81210 TN MTK;Подшипник 81210 TN MTK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496408;Подшипник 3656 ГОСТ5721, ГОСТ520;Подшипник 3656 ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496409;Подшипник 3556Н ГОСТ5721, ГОСТ520;Подшипник 3556Н ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496410;Подшипник 2097744 ГОСТ6364, ГОСТ520;Подшипник 2097744 ГОСТ6364, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496411;Подшипник 8244ЛА ГОСТ7872, ГОСТ520;Подшипник 8244ЛА ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496413;Подшипник 2319 ГОСТ8328, ГОСТ520;Подшипник 2319 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496414;Подшипник 32624 ГОСТ8328, ГОСТ520;Подшипник 32624 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496416;Подшипник 2307КМ ГОСТ8328, ГОСТ520;Подшипник 2307КМ ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496417;Подшипник 607 2RSH SKF;Подшипник 607 2RSH SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496422;Подшипник 6-60205А ГОСТ520;Подшипник 6-60205А ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496424;Подшипник 24030 EA SKF;Подшипник 24030 EA SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496426;Подшипник 6011 2RS ZKL;Подшипник 6011 2RS ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496429;Подшипник 7308А ГОСТ27365, ГОСТ520;Подшипник 7308А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496431;Подш. RG W35HC3R 1000ZA HI+KK/SE/RC2 Hiw;Подшипник RG W35HC3R 1000ZA HI+KK/SE/RC2 Hiwin;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496432;Подшипник 61844 2RS INA;Подшипник 61844 2RS INA;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496433;Подшипник 33210-9X025 TIMKEN;Подшипник 33210-9X025 TIMKEN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496434;Подшипник 6004 2Z SKF;Подшипник 6004 2Z SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496435;Подшипник GE90 LO EUROSNODI;Подшипник GE90 LO EUROSNODI;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496436;Подшипник 6206 2Z ZKL;Подшипник 6206 2Z ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496440;Подшипник 6318 2Z ZKL;Подшипник 6318 2Z ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496450;Подшипник 51410 NSK;Подшипник 51410 NSK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496453;Подшипник 46220 ГОСТ831, ГОСТ520;Подшипник 46220 ГОСТ831, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496454;Подшипник 60210 ГОСТ7242, ГОСТ520;Подшипник 60210 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496455;Подшипник 8340 ГОСТ7872, ГОСТ520;Подшипник 8340 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496458;Подшипник 22310 MA/W33 (553610Н) MPZ;Подшипник 22310 MA/W33 (553610Н) MPZ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496459;Подшипник 42211 ГОСТ8328, ГОСТ520;Подшипник 42211 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496460;Подшипник 8156 ГОСТ7872, ГОСТ520;Подшипник 8156 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496461;Подшипник 6001 2RS BCR;Подшипник 6001 2RS BCR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496467;Подшипник 314 ГОСТ8338, ГОСТ520;Подшипник 314 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496468;Подшипник 2322 ГОСТ8328, ГОСТ520;Подшипник 2322 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496469;Подшипник 7212А ГОСТ27365, ГОСТ520;Подшипник 7212А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496470;Подшипник 22320 E1 FAG;Подшипник 22320 E1 FAG;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496471;Подшипник 7616А ГОСТ27365, ГОСТ520;Подшипник 7616А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496475;Подшипник NAH 25GMZ NSK;Подшипник NAH 25GMZ NSK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496477;Подшипник AXK85110 EBF;Подшипник AXK85110 EBF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496489;Подшипник UC 209 TIMKEN;Подшипник UC 209 TIMKEN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496490;Подшипник NUKR72/3AS NTN;Подшипник NUKR72/3AS NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496491;Подшипник 80304 ГОСТ7242, ГОСТ520;Подшипник 80304 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
